"","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","contextSample","responseSample"
"1980","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_3_12","2",1,12,"ST","whNonQ","wh","other","Yes","Online","No","ST 12","wh 12"
"2439","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3_21","1",2,21,"IN","whNonQ","wh","other","No","Online","Yes","IN 21","wh 21"
"2277","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_18","2",3,18,"IN",NA,"wh","other","Yes","Online","No","IN 18","wh 18"
"1845","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_2_10","1",4,10,"IN","oQ","other","Q","No","Online","Yes","IN 10","other 10"
"2412","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_1_20","2",5,20,"ST","whQ","wh","Q","Yes","Online","No","ST 20","wh 20"
"2169","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3_16","1",6,16,"IN","whNonQ","wh","other","No","Online","Yes","IN 16","wh 16"
"2115","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_2_15","1",7,15,"IN","oQ","other","Q","No","Online","No","IN 15","other 15"
"2682","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_1_25","2",8,25,"ST","whQ","wh","Q","Yes","Online","No","ST 25","wh 25"
"1818","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_9","2",9,9,"ST",NA,"wh","other","Yes","Online","Yes","ST 9","wh 9"
"2034","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4_13","2",10,13,"ST","oNonQ","other","other","Yes","Online","Yes","ST 13","other 13"
"2331","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_1_19","1",11,19,"IN","whQ","wh","Q","No","Online","Yes","IN 19","wh 19"
"1548","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4","2",12,4,"ST","oNonQ","other","other","Yes","Online","No","ST 4","other 4"
"1710","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_3_7","2",13,7,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 7","wh 7"
"2574","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4_23","2",14,23,"ST","oNonQ","other","other","Yes","Online","Yes","ST 23","other 23"
"1764","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4_8","2",15,8,"ST","oNonQ","other","other","Yes","Online","Yes","ST 8","other 8"
"1899","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3_11","1",16,11,"IN","whNonQ","wh","other","No","Online","Yes","IN 11","wh 11"
"2655","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_2_25","1",17,25,"IN","oQ","other","Q","No","Online","No","IN 25","other 25"
"1683","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_4_7","1",18,7,"IN","oNonQ","other","other","No","Online","No","IN 7","other 7"
"2493","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_4_22","1",19,22,"IN","oNonQ","other","other","No","Online","No","IN 22","other 22"
"2358","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_19","2",20,19,"ST",NA,"wh","other","Yes","Online","No","ST 19","wh 19"
"2061","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_1_14","1",21,14,"IN","whQ","wh","Q","No","Online","Yes","IN 14","wh 14"
"2196","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_2_16","1",22,16,"ST","oQ","other","Q","No","Online","No","ST 16","other 16"
"1872","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_1_10","2",23,10,"ST","whQ","wh","Q","Yes","Online","No","ST 10","wh 10"
"1521","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_1_4","1",24,4,"IN","whQ","wh","Q","No","Online","Yes","IN 4","wh 4"
"2088","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_14","1",25,14,"ST",NA,"wh","other","No","Online","No","ST 14","wh 14"
"2628","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_24","2",26,24,"ST",NA,"wh","other","Yes","Online","No","ST 24","wh 24"
"2466","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_2_21","2",27,21,"ST","oQ","other","Q","Yes","Online","Yes","ST 21","other 21"
"1656","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_2_6","2",28,6,"ST","oQ","other","Q","Yes","Online","Yes","ST 6","other 6"
"2142","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_1_15","2",29,15,"ST","whQ","wh","Q","Yes","Online","Yes","ST 15","wh 15"
"2007","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_13","1",30,13,"IN",NA,"wh","other","No","Online","Yes","IN 13","wh 13"
"2601","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_1_24","1",31,24,"IN","whQ","wh","Q","No","Online","No","IN 24","wh 24"
"1440","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_3_2","2",32,2,"ST","whNonQ","wh","other","Yes","Online","No","ST 2","wh 2"
"1575","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_2_5","1",33,5,"IN","oQ","other","Q","No","Online","Yes","IN 5","other 5"
"1791","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_1_9","1",34,9,"IN","whQ","wh","Q","No","Online","No","IN 9","wh 9"
"1359","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3_1","1",35,1,"IN","whNonQ","wh","other","No","Online","No","IN 1","wh 1"
"2304","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4_18","1",36,18,"ST","oNonQ","other","other","No","Online","No","ST 18","other 18"
"2250","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_3_17","2",37,17,"ST","whNonQ","wh","other","Yes","Online","No","ST 17","wh 17"
"1953","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_4_12","1",38,12,"IN","oNonQ","other","other","No","Online","Yes","IN 12","other 12"
"1467","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3","1",39,3,"IN","whNonQ","wh","other","No","Online","No","IN 3","wh 3"
"1629","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_3_6","1",40,6,"IN","whNonQ","wh","other","No","Online","No","IN 6","wh 6"
"1494","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_4_3","2",41,3,"ST","oNonQ","other","other","Yes","Online","No","ST 3","other 3"
"2385","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_2_20","1",42,20,"IN","oQ","other","Q","No","Online","Yes","IN 20","other 20"
"1737","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_8","1",43,8,"IN",NA,"wh","other","No","Online","No","IN 8","wh 8"
"1386","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_2_1","2",44,1,"ST","oQ","other","Q","Yes","Online","No","ST 1","other 1"
"1602","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_1_5","2",45,5,"ST","whQ","wh","Q","Yes","Online","Yes","ST 5","wh 5"
"1926","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_2_11","1",46,11,"ST","oQ","other","Q","No","Online","Yes","ST 11","other 11"
"2547","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_23","1",47,23,"IN",NA,"wh","other","No","Online","No","IN 23","wh 23"
"2223","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_4_17","1",48,17,"IN","oNonQ","other","other","No","Online","No","IN 17","other 17"
"1413","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","IN_4_2","1",49,2,"IN","oNonQ","other","other","No","Online","No","IN 2","other 2"
"2520","R_UAUdWptQ6VD2oSt","Default Response Set","Anonymous","","","0","2016-07-01 05:49:07","2016-07-01 07:53:35","1","1","1","","USA","46","M","1","","","","","","1","","48.6","48.6","49.852","1","1","48.6","48.6","49.854","1","1","0","0","29.883","0","2","1","","1","O5","ST_3_22","2",50,22,"ST","whNonQ","wh","other","Yes","Online","No","ST 22","wh 22"
"1418","R_1IfJTnfteucQ6Bb","Default Response Set","Anonymous","","","0","2016-07-02 10:28:13","2016-07-02 10:44:24","1","1","1","","canadian","62","F","1","","","","","","1","","2.448","8.31","10.01","4","1","2.449","8.311","10.018","4","1","5.667","25.43","38.2","6","1","1","","1","O6","IN_4_2","2",1,2,"IN","oNonQ","other","other","Yes","Online","No","IN 2","other 2"
"1904","R_1IfJTnfteucQ6Bb","Default Response Set","Anonymous","","","0","2016-07-02 10:28:13","2016-07-02 10:44:24","1","1","1","","canadian","62","F","1","","","","","","1","","2.448","8.31","10.01","4","1","2.449","8.311","10.018","4","1","5.667","25.43","38.2","6","1","1","","1","O6","IN_3_11","2",2,11,"IN","whNonQ","wh","other","Yes","Online","Yes","IN 11","wh 11"
"1553","R_1IfJTnfteucQ6Bb","Default Response Set","Anonymous","","","0","2016-07-02 10:28:13","2016-07-02 10:44:24","1","1","1","","canadian","62","F","1","","","","","","1","","2.448","8.31","10.01","4","1","2.449","8.311","10.018","4","1","5.667","25.43","38.2","6","1","1","","1","O6","ST_4","1",3,4,"ST","oNonQ","other","other","No","Online","Yes","ST 4","other 4"
